anime_id	name	genre	type	episodes	rating	members	episodes_num	members_num	rating_num	genre_list	genre_count
32648	Handa-kun	Comedy, Shounen, Slice of Life	TV	12	7.46	69621	12.0	69621	7.46	['Comedy', 'Shounen', 'Slice of Life']	3
15225	Hentai Ouji to Warawanai Neko.	Comedy, Harem, Romance, School, Seinen, Supernatural	TV	12	7.46	201735	12.0	201735	7.46	['Comedy', 'Harem', 'Romance', 'School', 'Seinen', 'Supernatural']	6
8074	Highschool of the Dead	Action, Ecchi, Horror, Supernatural	TV	12	7.46	535892	12.0	535892	7.46	['Action', 'Ecchi', 'Horror', 'Supernatural']	4
6064	Higurashi no Naku Koro ni Kai Specials	Comedy, Parody	Special	24	7.46	28216	24.0	28216	7.46	['Comedy', 'Parody']	2
483	Kurau Phantom Memory	Action, Drama, Sci-Fi, Space, Super Power	TV	24	7.46	17463	24.0	17463	7.46	['Action', 'Drama', 'Sci-Fi', 'Space', 'Super Power']	5
10628	Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue	Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen	OVA	1	7.46	5091	1.0	5091	7.46	['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Magic', 'School', 'Shounen']	7
1972	Meitantei Holmes	Adventure, Comedy, Mystery	TV	26	7.46	3985	26.0	3985	7.46	['Adventure', 'Comedy', 'Mystery']	3
5273	Miracle Giants Doumu-kun	Sports	TV	49	7.46	680	49.0	680	7.46	['Sports']	1
1288	Mobile Police Patlabor	Comedy, Mecha, Police, Sci-Fi	OVA	7	7.46	8516	7.0	8516	7.46	['Comedy', 'Mecha', 'Police', 'Sci-Fi']	4
2269	Mobile Suit Gundam Seed Special Edition	Action, Mecha, Military, Sci-Fi, Space	Special	3	7.46	7118	3.0	7118	7.46	['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']	5
601	Nekojiru-sou	Comedy, Dementia, Psychological	OVA	1	7.46	34568	1.0	34568	7.46	['Comedy', 'Dementia', 'Psychological']	3
465	One Piece Movie 7: Karakuri-jou no Mecha Kyohei	Adventure, Comedy, Fantasy, Shounen	Movie	1	7.46	33028	1.0	33028	7.46	['Adventure', 'Comedy', 'Fantasy', 'Shounen']	4
1117	Pokemon: Maboroshi no Pokemon Lugia Bakutan	Adventure, Comedy, Drama, Fantasy, Kids	Movie	1	7.46	78876	1.0	78876	7.46	['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']	5
10862	Prince of Tennis: Pairpuri	Comedy, Drama, Shounen, Sports	Special	8	7.46	3315	8.0	3315	7.46	['Comedy', 'Drama', 'Shounen', 'Sports']	4
710	Rec	Comedy, Drama, Romance	TV	9	7.46	68951	9.0	68951	7.46	['Comedy', 'Drama', 'Romance']	3
10334	Rurouni Kenshin Recap	Action, Adventure, Comedy, Historical, Romance, Samurai	Special	1	7.46	4527	1.0	4527	7.46	['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai']	6
20709	Sabagebu!	Action, Comedy, Military, Shoujo	TV	12	7.46	67306	12.0	67306	7.46	['Action', 'Comedy', 'Military', 'Shoujo']	4
15793	Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...	Action, Music, Sci-Fi	TV	13	7.46	25750	13.0	25750	7.46	['Action', 'Music', 'Sci-Fi']	3
21573	Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.	Action, Music, Sci-Fi	TV	13	7.46	17466	13.0	17466	7.46	['Action', 'Music', 'Sci-Fi']	3
1815	Shakugan no Shana Movie	Action, Fantasy, Supernatural	Movie	1	7.46	43962	1.0	43962	7.46	['Action', 'Fantasy', 'Supernatural']	3
15307	Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!	Fantasy, Kids, Magic, Shoujo	Movie	1	7.46	2123	1.0	2123	7.46	['Fantasy', 'Kids', 'Magic', 'Shoujo']	4
8098	Soukyuu no Fafner: Dead Aggressor - Heaven and Earth	Action, Drama, Mecha, Military, Sci-Fi	Movie	1	7.46	8266	1.0	8266	7.46	['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']	5
198	Speed Grapher	Action, Mystery, Super Power	TV	24	7.46	64627	24.0	64627	7.46	['Action', 'Mystery', 'Super Power']	3
23319	Suisei no Gargantia: Meguru Kouro, Haruka	Action, Adventure, Mecha, Sci-Fi	OVA	2	7.46	20151	2.0	20151	7.46	['Action', 'Adventure', 'Mecha', 'Sci-Fi']	4
19251	Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas	Comedy, Harem, Music, Romance, School, Shoujo	Special	1	7.46	13903	1.0	13903	7.46	['Comedy', 'Harem', 'Music', 'Romance', 'School', 'Shoujo']	6
2009	Yawara! Special: Zutto Kimi no Koto ga... .	Action, Comedy, Drama, Martial Arts, Slice of Life, Sports	Special	1	7.46	855	1.0	855	7.46	['Action', 'Comedy', 'Drama', 'Martial Arts', 'Slice of Life', 'Sports']	6
9611	Aa! Megami-sama! (2011)	Comedy, Magic, Romance, Seinen, Supernatural	OVA	3	7.45	12872	3.0	12872	7.45	['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']	5
50	Aa! Megami-sama! (TV)	Comedy, Magic, Romance, Seinen, Supernatural	TV	24	7.45	96694	24.0	96694	7.45	['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']	5
31771	Amanchu!	Comedy, School, Shounen, Slice of Life	TV	12	7.45	40481	12.0	40481	7.45	['Comedy', 'School', 'Shounen', 'Slice of Life']	4
2986	Bamboo Blade	Comedy, School, Seinen, Sports	TV	26	7.45	61649	26.0	61649	7.45	['Comedy', 'School', 'Seinen', 'Sports']	4
3076	Bishoujo Senshi Sailor Moon SuperS Special	Magic, Romance, Shoujo	Special	3	7.45	12317	3.0	12317	7.45	['Magic', 'Romance', 'Shoujo']	3
1373	Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki	Drama	Special	4	7.45	3174	4.0	3174	7.45	['Drama']	1
1614	Captain Tsubasa: Road to 2002	Action, Shounen, Sports	TV	52	7.45	19746	52.0	19746	7.45	['Action', 'Shounen', 'Sports']	3
15109	Cuticle Tantei Inaba	Action, Comedy, Mystery, Shounen, Supernatural	TV	12	7.45	50019	12.0	50019	7.45	['Action', 'Comedy', 'Mystery', 'Shounen', 'Supernatural']	5
5684	Fresh Precure!	Action, Comedy, Fantasy, Magic, Shoujo, Slice of Life	TV	50	7.45	7004	50.0	7004	7.45	['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo', 'Slice of Life']	6
908	Fullmetal Alchemist: Premium Collection	Comedy, Fantasy, Shounen	OVA	3	7.45	44313	3.0	44313	7.45	['Comedy', 'Fantasy', 'Shounen']	3
505	Fushigiboshi no☆Futagohime	Comedy, Magic, Shoujo	TV	51	7.45	5074	51.0	5074	7.45	['Comedy', 'Magic', 'Shoujo']	3
15863	Ginga Kikoutai Majestic Prince	Action, Mecha, School, Sci-Fi, Seinen, Space	TV	24	7.45	35196	24.0	35196	7.45	['Action', 'Mecha', 'School', 'Sci-Fi', 'Seinen', 'Space']	6
246	Groove Adventure Rave	Adventure, Comedy, Fantasy, Romance, Shounen	TV	51	7.45	56353	51.0	56353	7.45	['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen']	5
18835	Hakuouki Reimeiroku Tokuten Disc	Action, Josei, Supernatural	OVA	2	7.46	2178	2.0	2178	7.46	['Action', 'Josei', 'Supernatural']	3
6574	Hanamaru Youchien	Comedy, Seinen, Slice of Life	TV	12	7.45	40243	12.0	40243	7.45	['Comedy', 'Seinen', 'Slice of Life']	3
5150	Hatsukoi Limited	Comedy, Romance, School, Shounen	TV	12	7.45	54796	12.0	54796	7.45	['Comedy', 'Romance', 'School', 'Shounen']	4
30300	High School DxD New: Oppai, Tsutsumimasu!	Comedy, Demons, Ecchi, Romance, School	OVA	1	7.45	41436	1.0	41436	7.45	['Comedy', 'Demons', 'Ecchi', 'Romance', 'School']	5
714	High School! Kimengumi	Comedy, Parody, Romance, School, Shounen	TV	86	7.45	1316	86.0	1316	7.45	['Comedy', 'Parody', 'Romance', 'School', 'Shounen']	5
2336	Hikaru no Go: New Year Special	Comedy, Game, Shounen, Supernatural	Special	1	7.45	7418	1.0	7418	7.45	['Comedy', 'Game', 'Shounen', 'Supernatural']	4
4312	Hokuto no Ken: Toki-den	Action, Martial Arts	OVA	1	7.45	3662	1.0	3662	7.45	['Action', 'Martial Arts']	2
13261	Inazuma Eleven Go: Chrono Stone	Shounen, Sports, Super Power	TV	51	7.45	11939	51.0	11939	7.45	['Shounen', 'Sports', 'Super Power']	3
2407	Keroro Gunsou Movie 1	Comedy, Kids, Sci-Fi, Shounen	Movie	1	7.45	3606	1.0	3606	7.45	['Comedy', 'Kids', 'Sci-Fi', 'Shounen']	4
519	Mahoraba: Heartful days	Comedy, Drama, Romance, Shounen	TV	26	7.45	16764	26.0	16764	7.45	['Comedy', 'Drama', 'Romance', 'Shounen']	4
330	Midori no Hibi	Comedy, Drama, Ecchi, Romance, Shounen	TV	13	7.45	87938	13.0	87938	7.45	['Comedy', 'Drama', 'Ecchi', 'Romance', 'Shounen']	5
6712	Natsu no Arashi! Akinaichuu	Comedy, Romance, Supernatural	TV	13	7.45	12088	13.0	12088	7.45	['Comedy', 'Romance', 'Supernatural']	3
28299	Ookami Shoujo to Kuro Ouji OVA	Comedy, Romance, School, Shoujo	OVA	1	7.45	19592	1.0	19592	7.45	['Comedy', 'Romance', 'School', 'Shoujo']	4
17875	Papa no Iukoto wo Kikinasai! OVA	Comedy, Romance, Slice of Life	OVA	2	7.45	19904	2.0	19904	7.45	['Comedy', 'Romance', 'Slice of Life']	3
3292	Potemayo Specials	Comedy, School, Seinen	Special	6	7.45	2975	6.0	2975	7.45	['Comedy', 'School', 'Seinen']	3
168	s.CRY.ed	Action, Adventure, Drama, Sci-Fi, Super Power	TV	26	7.45	52784	26.0	52784	7.45	['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Super Power']	5
573	Saber Marionette J	Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen	TV	25	7.45	17561	25.0	17561	7.45	['Action', 'Adventure', 'Comedy', 'Drama', 'Harem', 'Martial Arts', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']	10
6153	Saint Seiya: Soushuuhen	Adventure, Fantasy, Sci-Fi, Shounen	Special	1	7.45	4031	1.0	4031	7.45	['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']	4
1302	Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki	Adventure, Drama, Sci-Fi, Space	Movie	1	7.45	4199	1.0	4199	7.45	['Adventure', 'Drama', 'Sci-Fi', 'Space']	4
5034	Shikabane Hime: Kuro	Action, Horror	TV	12	7.45	46709	12.0	46709	7.45	['Action', 'Horror']	2
1548	Shin Taketori Monogatari: 1000-nen Joou	Drama, Mystery, Sci-Fi	TV	42	7.45	1805	42.0	1805	7.45	['Drama', 'Mystery', 'Sci-Fi']	3
2555	Shoukoushi Cedie	Drama, Shoujo, Slice of Life	TV	43	7.45	1501	43.0	1501	7.45	['Drama', 'Shoujo', 'Slice of Life']	3
33969	Shuangsheng Lingtan	Mystery, Psychological	ONA	20	7.45	1227	20.0	1227	7.45	['Mystery', 'Psychological']	2
565	Steamboy	Action, Adventure, Drama, Historical, Military, Sci-Fi	Movie	1	7.45	40812	1.0	40812	7.45	['Action', 'Adventure', 'Drama', 'Historical', 'Military', 'Sci-Fi']	6
27957	Steins;Gate: Soumei Eichi no Cognitive Computing	Comedy	ONA	4	7.45	34426	4.0	34426	7.45	['Comedy']	1
855	Strawberry Panic	Drama, Romance, School, Shoujo Ai	TV	26	7.45	72790	26.0	72790	7.45	['Drama', 'Romance', 'School', 'Shoujo Ai']	4
5832	Tiger Mask Nisei	Action, Drama, Sports	TV	33	7.45	2225	33.0	2225	7.45	['Action', 'Drama', 'Sports']	3
4703	Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday	Fantasy, Kids, Magic, Romance, Shoujo, Super Power	Movie	1	7.45	2210	1.0	2210	7.45	['Fantasy', 'Kids', 'Magic', 'Romance', 'Shoujo', 'Super Power']	6
33302	Yowamushi Pedal: Spare Bike	Comedy, Drama, Shounen, Sports	Movie	1	7.45	4009	1.0	4009	7.45	['Comedy', 'Drama', 'Shounen', 'Sports']	4
15911	Yuyushiki	Comedy, School, Seinen, Slice of Life	TV	12	7.45	50351	12.0	50351	7.45	['Comedy', 'School', 'Seinen', 'Slice of Life']	4
764	Zoids Shinseiki/Zero	Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports	TV	26	7.45	16381	26.0	16381	7.45	['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen', 'Sports']	6
10479	Beelzebub Specials	Action, Comedy, Demons, School, Shounen, Supernatural	Special	16	7.44	9834	16.0	9834	7.44	['Action', 'Comedy', 'Demons', 'School', 'Shounen', 'Supernatural']	6
8756	Bishoujo Senshi Sailor Moon Memorial	Demons, Magic, Romance, Shoujo	OVA	5	7.44	7981	5.0	7981	7.44	['Demons', 'Magic', 'Romance', 'Shoujo']	4
20787	Black Bullet	Action, Mystery, Sci-Fi, Seinen	TV	13	7.44	320267	13.0	320267	7.44	['Action', 'Mystery', 'Sci-Fi', 'Seinen']	4
1450	Brigadoon: Marin to Melan	Adventure, Comedy, Drama, Mecha, Sci-Fi	TV	26	7.44	5636	26.0	5636	7.44	['Adventure', 'Comedy', 'Drama', 'Mecha', 'Sci-Fi']	5
10163	C: The Money of Soul and Possibility Control	Action, Mystery, Super Power, Thriller	TV	11	7.44	156853	11.0	156853	7.44	['Action', 'Mystery', 'Super Power', 'Thriller']	4
2649	Doraemon: Obaachan no Omoide	Comedy, Fantasy, Kids, Sci-Fi, Shounen	Movie	1	7.44	835	1.0	835	7.44	['Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']	5
117	El Hazard: The Magnificent World	Adventure, Comedy, Fantasy, Romance	OVA	7	7.44	10130	7.0	10130	7.44	['Adventure', 'Comedy', 'Fantasy', 'Romance']	4
1250	Erementar Gerad	Adventure, Comedy, Fantasy, Magic, Romance, Super Power	TV	26	7.44	63193	26.0	63193	7.44	['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Romance', 'Super Power']	6
31389	Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day	Action, Fantasy, Magic, Shounen, Supernatural	Special	1	7.44	26382	1.0	26382	7.44	['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']	5
653	Galaxy Angel 3	Comedy, Sci-Fi	TV	26	7.44	6244	26.0	6244	7.44	['Comedy', 'Sci-Fi']	2
5521	Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!	Action, Comedy, Harem, Parody, Romance	OVA	1	7.44	26587	1.0	26587	7.44	['Action', 'Comedy', 'Harem', 'Parody', 'Romance']	5
191	Love Hina Christmas Special: Silent Eve	Comedy, Romance, Slice of Life	Special	1	7.44	45137	1.0	45137	7.44	['Comedy', 'Romance', 'Slice of Life']	3
14833	Maoyuu Maou Yuusha	Adventure, Demons, Fantasy, Historical, Romance	TV	12	7.44	164445	12.0	164445	7.44	['Adventure', 'Demons', 'Fantasy', 'Historical', 'Romance']	5
20221	Minami-ke Natsuyasumi	Comedy, Slice of Life	OVA	1	7.44	9580	1.0	9580	7.44	['Comedy', 'Slice of Life']	2
3655	Nabari no Ou	Action, Comedy, Drama, Fantasy, Shounen, Supernatural	TV	26	7.44	107384	26.0	107384	7.44	['Action', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']	6
6030	Needless	Action, Comedy, Ecchi, Sci-Fi, Super Power	TV	24	7.44	86942	24.0	86942	7.44	['Action', 'Comedy', 'Ecchi', 'Sci-Fi', 'Super Power']	5
463	One Piece Movie 5: Norowareta Seiken	Action, Adventure, Comedy, Fantasy, Shounen, Super Power	Movie	1	7.44	35357	1.0	35357	7.44	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']	6
2107	One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi	Action, Adventure, Fantasy, Shounen	Movie	1	7.44	31909	1.0	31909	7.44	['Action', 'Adventure', 'Fantasy', 'Shounen']	4
1094	One Piece: Umi no Heso no Daibouken-hen	Action, Adventure, Comedy, Fantasy, Shounen, Super Power	Special	1	7.44	19649	1.0	19649	7.44	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']	6
238	Rekka no Honoo	Action, Adventure, Martial Arts, Shounen, Super Power	TV	42	7.44	35258	42.0	35258	7.44	['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']	5
18041	Rozen Maiden (2013)	Action, Comedy, Drama, Magic, Seinen	TV	13	7.44	46117	13.0	46117	7.44	['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']	5
3256	Soukou Kihei Votoms: Pailsen Files	Mecha, Military, Sci-Fi, Space	OVA	12	7.44	2861	12.0	2861	7.44	['Mecha', 'Military', 'Sci-Fi', 'Space']	4
17080	Soukyuu no Fafner: Dead Aggressor - Exodus	Action, Drama, Mecha, Military, Sci-Fi	TV	13	7.44	11882	13.0	11882	7.44	['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']	5
18277	Strike the Blood	Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire	TV	24	7.44	231387	24.0	231387	7.44	['Action', 'Ecchi', 'Fantasy', 'Harem', 'School', 'Shounen', 'Supernatural', 'Vampire']	8
30321	Strike the Blood: Valkyria no Oukoku-hen	Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire	OVA	2	7.44	29176	2.0	29176	7.44	['Action', 'Ecchi', 'Fantasy', 'School', 'Shounen', 'Supernatural', 'Vampire']	7
33558	Tales of Zestiria the X: Saiyaku no Jidai	Action, Fantasy	Special	1	7.44	26647	1.0	26647	7.44	['Action', 'Fantasy']	2
13333	Tari Tari	Music, School, Slice of Life	TV	13	7.44	80960	13.0	80960	7.44	['Music', 'School', 'Slice of Life']	3
8022	Tegamibachi Gakuen	Comedy	Special	25	7.44	6649	25.0	6649	7.44	['Comedy']	1
27	Trinity Blood	Action, Supernatural, Vampire	TV	24	7.44	113791	24.0	113791	7.44	['Action', 'Supernatural', 'Vampire']	3
3791	Air Gear Special	Shounen, Sports	Special	1	7.43	33597	1.0	33597	7.43	['Shounen', 'Sports']	2
11266	Ao no Exorcist: Kuro no Iede	Action, Demons, Fantasy, Shounen, Supernatural	Special	1	7.43	59755	1.0	59755	7.43	['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']	5
22433	Break Blade	Action, Fantasy, Mecha, Military, Shounen	TV	12	7.43	46601	12.0	46601	7.43	['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']	5
485	Damekko Doubutsu	Comedy	TV	26	7.43	8024	26.0	8024	7.43	['Comedy']	1
2512	Detective Conan OVA 02: 16 Suspects	Adventure, Comedy, Mystery, Police, Shounen	OVA	1	7.43	8548	1.0	8548	7.43	['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']	5
2658	Doraemon Movie 09: Nobita no Parallel Saiyuuki	Adventure, Fantasy, Kids, Sci-Fi, Shounen	Movie	1	7.43	1189	1.0	1189	7.43	['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']	5
6930	Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi	Adventure, Comedy, Fantasy, Kids	Movie	1	7.43	1034	1.0	1034	7.43	['Adventure', 'Comedy', 'Fantasy', 'Kids']	4
6401	ef: A Tale of Melodies. - Prologue	Music	Special	1	7.43	13745	1.0	13745	7.43	['Music']	1
3568	Ganbarist! Shun	Comedy, Shounen, Sports	TV	30	7.43	1700	30.0	1700	7.43	['Comedy', 'Shounen', 'Sports']	3
1441	Ginga Tetsudou no Yoru	Drama, Fantasy, Historical, Kids, Mystery	Movie	1	7.43	7755	1.0	7755	7.43	['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']	5
15699	Haiyore! Nyaruko-san W	Comedy, Parody, Sci-Fi	TV	12	7.43	84442	12.0	84442	7.43	['Comedy', 'Parody', 'Sci-Fi']	3
30991	Himouto! Umaru-chan: Umaru-chan Mou Ikkai!	Comedy, School, Seinen, Slice of Life	OVA	1	7.43	21413	1.0	21413	7.43	['Comedy', 'School', 'Seinen', 'Slice of Life']	4
14753	Hori-san to Miyamura-kun	Comedy, Romance, School, Shounen	OVA	3	7.43	26535	3.0	26535	7.43	['Comedy', 'Romance', 'School', 'Shounen']	4
13469	Hyouka: Motsubeki Mono wa	Slice of Life	OVA	1	7.43	68823	1.0	68823	7.43	['Slice of Life']	1
18295	Kakumeiki Valvrave 2nd Season	Action, Mecha, Space	TV	12	7.43	57434	12.0	57434	7.43	['Action', 'Mecha', 'Space']	3
3958	Kannagi	Comedy, School, Shounen, Supernatural	TV	13	7.43	94202	13.0	94202	7.43	['Comedy', 'School', 'Shounen', 'Supernatural']	4
32574	Kekkai Sensen: Ousama no Restaurant no Ousama	Action, Fantasy, Shounen, Super Power, Supernatural, Vampire	OVA	1	7.43	9335	1.0	9335	7.43	['Action', 'Fantasy', 'Shounen', 'Super Power', 'Supernatural', 'Vampire']	6
845	Kiba	Adventure, Fantasy, Shounen	TV	51	7.43	47651	51.0	47651	7.43	['Adventure', 'Fantasy', 'Shounen']	3
32953	Koi ni Naritai Aquarium	Music	Music	1	7.43	1683	1.0	1683	7.43	['Music']	1
1090	Mobile Suit Gundam I	Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space	Movie	1	7.43	12877	1.0	12877	7.43	['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']	7
1722	Nagasarete Airantou	Comedy, Ecchi, Fantasy, Harem, Romance	TV	26	7.43	52817	26.0	52817	7.43	['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance']	5
2472	Naruto: Shippuuden Movie 1	Action, Adventure, Comedy, Fantasy, Shounen	Movie	1	7.43	108170	1.0	108170	7.43	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']	5
4437	Naruto: Shippuuden Movie 2 - Kizuna	Action, Martial Arts, Shounen, Supernatural	Movie	1	7.43	97818	1.0	97818	7.43	['Action', 'Martial Arts', 'Shounen', 'Supernatural']	4
1237	One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!	Action, Adventure, Comedy, Fantasy, Shounen, Super Power	Special	1	7.43	17175	1.0	17175	7.43	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']	6
13659	Ore no Imouto ga Konnani Kawaii Wake ga Nai.	Comedy, Seinen, Slice of Life	TV	13	7.43	194791	13.0	194791	7.43	['Comedy', 'Seinen', 'Slice of Life']	3
2141	Oseam	Adventure, Drama	Movie	1	7.43	3648	1.0	3648	7.43	['Adventure', 'Drama']	2
108	Ou Dorobou Jing in Seventh Heaven	Adventure, Comedy, Fantasy, Psychological, Shounen	OVA	3	7.43	8561	3.0	8561	7.43	['Adventure', 'Comedy', 'Fantasy', 'Psychological', 'Shounen']	5
161	Peace Maker Kurogane	Action, Comedy, Historical, Samurai, Shounen	TV	24	7.43	35123	24.0	35123	7.43	['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']	5
527	Pokemon	Action, Adventure, Comedy, Fantasy, Kids	TV	276	7.43	229157	276.0	229157	7.43	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']	5
2182	Robot Carnival	Fantasy, Sci-Fi	OVA	1	7.43	7213	1.0	7213	7.43	['Fantasy', 'Sci-Fi']	2
13599	Robotics;Notes	Drama, Mystery, School, Sci-Fi	TV	22	7.43	107304	22.0	107304	7.43	['Drama', 'Mystery', 'School', 'Sci-Fi']	4
4664	Rurouni Kenshin: Special Techniques	Action, Comedy, Samurai	Special	1	7.43	6677	1.0	6677	7.43	['Action', 'Comedy', 'Samurai']	3
32175	Shounen Maid	Comedy, Shoujo, Slice of Life	TV	12	7.43	30363	12.0	30363	7.43	['Comedy', 'Shoujo', 'Slice of Life']	3
1171	Slayers Excellent	Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural	OVA	3	7.43	13842	3.0	13842	7.43	['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']	7
6381	Strike Witches 2	Action, Ecchi, Magic, Military, Sci-Fi	TV	12	7.43	51114	12.0	51114	7.43	['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']	5
11793	Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode	Comedy, Drama, Slice of Life	Special	1	7.44	5533	1.0	5533	7.44	['Comedy', 'Drama', 'Slice of Life']	3
4663	Tekken Chinmi	Action, Adventure, Historical, Martial Arts, Shounen	TV	20	7.43	1833	20.0	1833	7.43	['Action', 'Adventure', 'Historical', 'Martial Arts', 'Shounen']	5
2113	Tenkuu Senki Shurato	Action, Fantasy, Magic, Shounen	TV	38	7.43	4914	38.0	4914	7.43	['Action', 'Fantasy', 'Magic', 'Shounen']	4
3036	Tobe! Isami	Action, Adventure, Comedy, Romance, Shounen	TV	50	7.43	854	50.0	854	7.43	['Action', 'Adventure', 'Comedy', 'Romance', 'Shounen']	5
25157	Trinity Seven	Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural	TV	12	7.43	208796	12.0	208796	7.43	['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Supernatural']	10
2427	Unico	Adventure, Fantasy, Kids	Movie	1	7.43	2063	1.0	2063	7.43	['Adventure', 'Fantasy', 'Kids']	3
7058	Uragiri wa Boku no Namae wo Shitteiru	Adventure, Drama, Fantasy, Shoujo, Shounen Ai	TV	24	7.43	55040	24.0	55040	7.43	['Adventure', 'Drama', 'Fantasy', 'Shoujo', 'Shounen Ai']	5
28405	Ansatsu Kyoushitsu (TV): Deai no Jikan	Action, Comedy, School, Shounen	Special	1	7.42	29382	1.0	29382	7.42	['Action', 'Comedy', 'School', 'Shounen']	4
9544	Biohazard: Damnation	Action, Horror, Sci-Fi	Movie	1	7.42	10737	1.0	10737	7.42	['Action', 'Horror', 'Sci-Fi']	3
1983	Black Jack: Futari no Kuroi Isha	Drama	Movie	1	7.42	2634	1.0	2634	7.42	['Drama']	1
2756	Cheonnyeon-yeowoo Yeowoobi	Drama, Fantasy, Sci-Fi	Movie	1	7.42	9045	1.0	9045	7.42	['Drama', 'Fantasy', 'Sci-Fi']	3
5065	Detroit Metal City: Birth of the Metal Devil	Comedy, Music, Parody, Romance	Special	1	7.42	16101	1.0	16101	7.42	['Comedy', 'Music', 'Parody', 'Romance']	4
10444	Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku	Action, Adventure, Comedy, Fantasy, Shounen	TV	24	7.42	12505	24.0	12505	7.42	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']	5
332	Dokidoki Densetsu: Mahoujin Guru Guru	Adventure, Comedy, Fantasy, Magic, Shounen	TV	38	7.42	1625	38.0	1625	7.42	['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']	5
2677	Doraemon Movie 11: Nobita to Animal Planet	Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen	Movie	1	7.42	1581	1.0	1581	7.42	['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']	6
2661	Doraemon Movie 13: Nobita to Kumo no Oukoku	Adventure, Comedy	Movie	1	7.42	1817	1.0	1817	7.42	['Adventure', 'Comedy']	2
